"","Level_1","Level_2","Level_3","KOID","GeneName","KO"
"2535","09160 Human Diseases","09172 Infectious disease: viral","05160 Hepatitis C [PATH:ko05160]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2536","09160 Human Diseases","09172 Infectious disease: viral","05160 Hepatitis C [PATH:ko05160]","K04377"," MYC; Myc proto-oncogene protein","K04377"
"2537","09160 Human Diseases","09172 Infectious disease: viral","05168 Herpes simplex virus 1 infection [PATH:ko05168]","K09228"," KRAB; KRAB domain-containing zinc finger protein","K09228"
"2538","09160 Human Diseases","09172 Infectious disease: viral","05168 Herpes simplex virus 1 infection [PATH:ko05168]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2539","09160 Human Diseases","09172 Infectious disease: viral","05163 Human cytomegalovirus infection [PATH:ko05163]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2540","09160 Human Diseases","09172 Infectious disease: viral","05163 Human cytomegalovirus infection [PATH:ko05163]","K04377"," MYC; Myc proto-oncogene protein","K04377"
"2541","09160 Human Diseases","09172 Infectious disease: viral","05167 Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2542","09160 Human Diseases","09172 Infectious disease: viral","05167 Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]","K04377"," MYC; Myc proto-oncogene protein","K04377"
"2543","09160 Human Diseases","09172 Infectious disease: viral","05169 Epstein-Barr virus infection [PATH:ko05169]","K06067"," HDAC1_2; histone deacetylase 1/2 [EC:3.5.1.98]","K06067"
"2544","09160 Human Diseases","09172 Infectious disease: viral","05169 Epstein-Barr virus infection [PATH:ko05169]","K04377"," MYC; Myc proto-oncogene protein","K04377"
"2545","09160 Human Diseases","09172 Infectious disease: viral","05169 Epstein-Barr virus infection [PATH:ko05169]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2546","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K00714"," WNT8; wingless-type MMTV integration site family, member 8","K00714"
"2547","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K10587"," UBE3A, E6AP; ubiquitin-protein ligase E3 A [EC:2.3.2.26]","K10587"
"2548","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K03900"," VWF; von Willebrand factor","K03900"
"2549","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K05717"," FN1; fibronectin 1","K05717"
"2550","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2551","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K12236"," NFX1; transcriptional repressor NF-X1","K12236"
"2552","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K06067"," HDAC1_2; histone deacetylase 1/2 [EC:3.5.1.98]","K06067"
"2553","09160 Human Diseases","09172 Infectious disease: viral","05165 Human papillomavirus infection [PATH:ko05165]","K00873"," PK, pyk; pyruvate kinase [EC:2.7.1.40]","K00873"
"2554","09160 Human Diseases","09174 Infectious disease: parasitic","05146 Amoebiasis [PATH:ko05146]","K05717"," FN1; fibronectin 1","K05717"
"2555","09160 Human Diseases","09174 Infectious disease: parasitic","05146 Amoebiasis [PATH:ko05146]","K01476"," E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]","K01476"
"2556","09160 Human Diseases","09174 Infectious disease: parasitic","05146 Amoebiasis [PATH:ko05146]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2557","09160 Human Diseases","09174 Infectious disease: parasitic","05142 Chagas disease (American trypanosomiasis) [PATH:ko05142]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2558","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K08218"," ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG","K08218"
"2559","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K01207"," nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]","K01207"
"2560","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K15580"," oppA, mppA; oligopeptide transport system substrate-binding protein","K15580"
"2561","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K15581"," oppB; oligopeptide transport system permease protein","K15581"
"2562","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K15582"," oppC; oligopeptide transport system permease protein","K15582"
"2563","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K15583"," oppD; oligopeptide transport system ATP-binding protein","K15583"
"2564","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K10823"," oppF; oligopeptide transport system ATP-binding protein","K10823"
"2565","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K02172"," blaR1; bla regulator protein blaR1","K02172"
"2566","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K02171"," blaI; BlaI family transcriptional regulator, penicillinase repressor","K02171"
"2567","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K17836"," penP; beta-lactamase class A [EC:3.5.2.6]","K17836"
"2568","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K03585"," acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system","K03585"
"2569","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K18138"," acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump","K18138"
"2570","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K18139"," oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system","K18139"
"2571","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K12340"," tolC; outer membrane protein","K12340"
"2572","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K18104"," abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]","K18104"
"2573","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K05366"," mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]","K05366"
"2574","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K05515"," mrdA; penicillin-binding protein 2 [EC:3.4.16.4]","K05515"
"2575","09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K03587"," ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]","K03587"
"2576","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18345"," vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","K18345"
"2577","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","K18350"
"2578","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18344"," vanRB, vanR, vanRD; two-component system, OmpR family, response regulator VanR","K18344"
"2579","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","K18349"
"2580","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K08641"," vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]","K08641"
"2581","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K01921"," ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]","K01921"
"2582","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K01775"," alr; alanine racemase [EC:5.1.1.1]","K01775"
"2583","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K01929"," murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]","K01929"
"2584","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K01000"," mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]","K01000"
"2585","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K02563"," murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]","K02563"
"2586","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18866"," vanXY; zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]","K18866"
"2587","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18856"," vanC, vanE, vanG; D-alanine---D-serine ligase [EC:6.3.2.35]","K18856"
"2588","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K07260"," vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","K07260"
"2589","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18348"," vanT; serine/alanine racemase [EC:5.1.1.18 5.1.1.1]","K18348"
"2590","09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18346"," vanW; vancomycin resistance protein VanW","K18346"
"2591","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K10012"," arnC, pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53]","K10012"
"2592","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K01448"," amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]","K01448"
"2593","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K04771"," degP, htrA; serine protease Do [EC:3.4.21.107]","K04771"
"2594","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K03585"," acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system","K03585"
"2595","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K18138"," acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump","K18138"
"2596","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K12340"," tolC; outer membrane protein","K12340"
"2597","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K00677"," lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]","K00677"
"2598","09160 Human Diseases","09175 Drug resistance: antimicrobial","01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]","K14205"," mprF, fmtC; phosphatidylglycerol lysyltransferase [EC:2.3.2.3]","K14205"
"2599","09160 Human Diseases","09176 Drug resistance: antineoplastic","01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521]","K05450"," PDGFC_D; platelet derived growth factor C/D","K05450"
"2600","09160 Human Diseases","09176 Drug resistance: antineoplastic","01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2601","09160 Human Diseases","09176 Drug resistance: antineoplastic","01524 Platinum drug resistance [PATH:ko01524]","K17686"," copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]","K17686"
"2602","09160 Human Diseases","09176 Drug resistance: antineoplastic","01524 Platinum drug resistance [PATH:ko01524]","K08737"," MSH6; DNA mismatch repair protein MSH6","K08737"
"2603","09160 Human Diseases","09176 Drug resistance: antineoplastic","01524 Platinum drug resistance [PATH:ko01524]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2604","09160 Human Diseases","09176 Drug resistance: antineoplastic","01523 Antifolate resistance [PATH:ko01523]","K00560"," thyA, TYMS; thymidylate synthase [EC:2.1.1.45]","K00560"
"2605","09160 Human Diseases","09176 Drug resistance: antineoplastic","01523 Antifolate resistance [PATH:ko01523]","K00287"," DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]","K00287"
"2606","09160 Human Diseases","09176 Drug resistance: antineoplastic","01523 Antifolate resistance [PATH:ko01523]","K00600"," glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]","K00600"
"2607","09160 Human Diseases","09176 Drug resistance: antineoplastic","01523 Antifolate resistance [PATH:ko01523]","K00297"," metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]","K00297"
"2608","09160 Human Diseases","09176 Drug resistance: antineoplastic","01523 Antifolate resistance [PATH:ko01523]","K00602"," purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]","K00602"
"2609","09160 Human Diseases","09176 Drug resistance: antineoplastic","01522 Endocrine resistance [PATH:ko01522]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"2610","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K12567"," TTN; titin [EC:2.7.11.1]","K12567"
"2611","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K17535"," TNNI3K; serine/threonine-protein kinase TNNI3K [EC:2.7.11.1]","K17535"
"2612","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K08867"," WNK, PRKWNK; WNK lysine deficient protein kinase [EC:2.7.11.1]","K08867"
"2613","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K12132"," prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]","K12132"
"2614","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07154"," hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]","K07154"
"2615","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07636"," phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]","K07636"
"2616","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07650"," cssS; two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]","K07650"
"2617","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07646"," kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]","K07646"
"2618","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07652"," vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]","K07652"
"2619","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18345"," vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","K18345"
"2620","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","K18350"
"2621","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K20487"," nisK, spaK; two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK [EC:2.7.13.3]","K20487"
"2622","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07777"," degS; two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]","K07777"
"2623","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K11691"," K11691, dctS; two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]","K11691"
"2624","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07706"," agrC, blpH, fsrC; two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]","K07706"
"2625","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K03407"," cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]","K03407"
"2626","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K07718"," yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]","K07718"
"2627","09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K00936"," pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]","K00936"
"2628","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K17551"," PPP1R9; neurabin","K17551"
"2629","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K01251"," E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]","K01251"
"2630","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K00850"," pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]","K00850"
"2631","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K08867"," WNK, PRKWNK; WNK lysine deficient protein kinase [EC:2.7.11.1]","K08867"
"2632","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K04079"," HSP90A, htpG; molecular chaperone HtpG","K04079"
"2633","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K20074"," prpC, phpP; PPM family protein phosphatase [EC:3.1.3.16]","K20074"
"2634","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K16662"," PTPRU; receptor-type tyrosine-protein phosphatase U [EC:3.1.3.48]","K16662"
"2635","09180 Brite Hierarchies","09181 Protein families: metabolism","01009 Protein phosphatases and associated proteins [BR:ko01009]","K01079"," serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]","K01079"
"2636","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K03101"," lspA; signal peptidase II [EC:3.4.23.36]","K03101"
"2637","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K02654"," pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]","K02654"
"2638","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K02278"," cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]","K02278"
"2639","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K06012"," gpr; spore protease [EC:3.4.24.78]","K06012"
"2640","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K06383"," spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]","K06383"
"2641","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01372"," BLMH, pepC; bleomycin hydrolase [EC:3.4.22.40]","K01372"
"2642","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01304"," pcp; pyroglutamyl-peptidase [EC:3.4.19.3]","K01304"
"2643","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K11840"," USP9_24; ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","K11840"
"2644","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01951"," guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]","K01951"
"2645","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K07010"," K07010; putative glutamine amidotransferase","K07010"
"2646","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K13694"," mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]","K13694"
"2647","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K21471"," cwlO; peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]","K21471"
"2648","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K00764"," purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]","K00764"
"2649","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K00265"," gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]","K00265"
"2650","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K00820"," glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","K00820"
"2651","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01953"," asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]","K01953"
"2652","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K05520"," pfpI; protease I [EC:3.5.1.124]","K05520"
"2653","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K03152"," thiJ; protein deglycase [EC:3.5.1.124]","K03152"
"2654","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K07284"," srtA; sortase A [EC:3.4.22.70]","K07284"
"2655","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K08600"," srtB; sortase B [EC:3.4.22.71]","K08600"
"2656","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K08659"," pepDA, pepDB; dipeptidase [EC:3.4.-.-]","K08659"
"2657","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K07813"," agrB; accessory gene regulator B","K07813"
"2658","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K21470"," ycbB; L,D-transpeptidase YcbB","K21470"
"2659","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01284"," dcp; peptidyl-dipeptidase Dcp [EC:3.4.15.5]","K01284"
"2660","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K08602"," pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]","K08602"
"2661","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K07386"," pepO; putative endopeptidase [EC:3.4.24.-]","K07386"
"2662","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01308"," yqgT; g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]","K01308"
"2663","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K07260"," vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","K07260"
"2664","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K08641"," vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]","K08641"
"2665","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K18866"," vanXY; zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]","K18866"
"2666","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K06972"," PITRM1, PreP, CYM1; presequence protease [EC:3.4.24.-]","K06972"
"2667","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K07263"," pqqL; zinc protease [EC:3.4.24.-]","K07263"
"2668","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01255"," CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]","K01255"
"2669","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01267"," DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]","K01267"
"2670","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01273"," DPEP; membrane dipeptidase [EC:3.4.13.19]","K01273"
"2671","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01295"," cpg; glutamate carboxypeptidase [EC:3.4.17.11]","K01295"
"2672","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K13049"," PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]","K13049"
"2673","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01258"," pepT; tripeptide aminopeptidase [EC:3.4.11.4]","K01258"
"2674","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K01270"," pepD; dipeptidase D [EC:3.4.13.-]","K01270"
"2675","09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K21613"," yxeP; uncharacterized hydrolase [EC:3.-.-.-]","K21613"
